4|-1.87|2.563|2.255
4|-1.87|2.563|2.31
4|-1.87|2.563|2.366
4|-1.87|2.563|2.421
4|-1.87|2.563|2.477
4|-1.87|2.563|2.532
4|-1.87|2.563|2.588
4|-1.87|2.563|2.644
4|-1.87|2.563|2.699
4|-1.87|2.563|2.755
4|-1.87|2.563|2.81
4|-1.87|2.563|2.866
4|-1.87|2.563|2.921
4|-1.87|2.563|2.977
4|-1.87|2.563|3.032
4|-1.87|2.563|3.088
4|-1.87|2.563|3.144
4|-1.87|2.563|3.199
4|-1.87|2.563|3.255
4|-1.87|2.563|3.31
4|-1.87|2.563|3.366
4|-1.87|2.563|3.421
4|-1.87|2.563|3.477
4|-1.87|2.563|3.533
4|-1.87|2.563|3.588
4|-1.87|2.563|3.644
4|-1.87|2.563|3.699
4|-1.87|2.563|3.755
4|-1.87|2.563|3.81
4|-1.87|2.563|3.866
4|-1.87|2.563|3.921
4|-1.87|2.563|3.977
4|-1.87|2.563|4.033
4|-1.87|2.563|4.088
4|-1.87|2.563|4.144
4|-1.87|2.563|4.199
4|-1.87|2.563|4.255
4|-1.87|2.563|4.31
4|-1.87|2.563|4.366
4|-1.87|2.563|4.422
4|-1.87|2.563|4.477
4|-1.87|2.636|1.755
4|-1.87|2.636|1.81
4|-1.87|2.636|1.866
4|-1.87|2.636|1.921
4|-1.87|2.636|1.977
4|-1.87|2.636|2.032
4|-1.87|2.636|2.088
4|-1.87|2.636|2.143
4|-1.87|2.636|2.199
4|-1.87|2.636|2.255
4|-1.87|2.636|2.31
4|-1.87|2.636|2.366
4|-1.87|2.636|2.421
4|-1.87|2.636|2.477
4|-1.87|2.636|2.532
4|-1.87|2.636|2.588
4|-1.87|2.636|2.644
4|-1.87|2.636|2.699
4|-1.87|2.636|2.755
4|-1.87|2.636|2.81
4|-1.87|2.636|2.866
4|-1.87|2.636|2.921
4|-1.87|2.636|2.977
4|-1.87|2.636|3.032
4|-1.87|2.636|3.088
4|-1.87|2.636|3.144
4|-1.87|2.636|3.199
4|-1.87|2.636|3.255
4|-1.87|2.636|3.31
4|-1.87|2.636|3.366
4|-1.87|2.636|3.421
4|-1.87|2.636|3.477
4|-1.87|2.636|3.533
4|-1.87|2.636|3.588
4|-1.87|2.636|3.644
4|-1.87|2.636|3.699
4|-1.87|2.636|3.755
4|-1.87|2.636|3.81
4|-1.87|2.636|3.866
4|-1.87|2.636|3.921
4|-1.87|2.636|3.977
4|-1.87|2.636|4.033
4|-1.87|2.636|4.088
4|-1.87|2.636|4.144
4|-1.87|2.636|4.199
4|-1.87|2.636|4.255
4|-1.87|2.636|4.31
4|-1.87|2.636|4.366
4|-1.87|2.636|4.422
4|-1.87|2.636|4.477
4|-1.87|2.708|1.755
4|-1.87|2.708|1.81
4|-1.87|2.708|1.866
4|-1.87|2.708|1.921
4|-1.87|2.708|1.977
4|-1.87|2.708|2.032
4|-1.87|2.708|2.088
4|-1.87|2.708|2.143
4|-1.87|2.708|2.199
4|-1.87|2.708|2.255
4|-1.87|2.708|2.31
4|-1.87|2.708|2.366
4|-1.87|2.708|2.421
4|-1.87|2.708|2.477
4|-1.87|2.708|2.532
4|-1.87|2.708|2.588
4|-1.87|2.708|2.644
4|-1.87|2.708|2.699
4|-1.87|2.708|2.755
4|-1.87|2.708|2.81
4|-1.87|2.708|2.866
4|-1.87|2.708|2.921
4|-1.87|2.708|2.977
4|-1.87|2.708|3.032
4|-1.87|2.708|3.088
4|-1.87|2.708|3.144
4|-1.87|2.708|3.199
4|-1.87|2.708|3.255
4|-1.87|2.708|3.31
4|-1.87|2.708|3.366
4|-1.87|2.708|3.421
4|-1.87|2.708|3.477
4|-1.87|2.708|3.533
4|-1.87|2.708|3.588
4|-1.87|2.708|3.644
4|-1.87|2.708|3.699
4|-1.87|2.708|3.755
4|-1.87|2.708|3.81
4|-1.87|2.708|3.866
4|-1.87|2.708|3.921
4|-1.87|2.708|3.977
4|-1.87|2.708|4.033
4|-1.87|2.708|4.088
4|-1.87|2.708|4.144
4|-1.87|2.708|4.199
4|-1.87|2.708|4.255
4|-1.87|2.708|4.31
